"","estimate","std. error","z","p","reVar"
"1",-3.37587957365574,0.359545951754624,-9.38928545066653,6.04086721978469e-21,0
"2",-3.67207233569861,0.413406864722807,-8.8824657959194,6.53943578392577e-19,0
"3",-3.91110233920478,0.573550563865654,-6.81910643212426,9.1608515691619e-12,0.18156049405707
"4",-4.94509593188527,1.05271960195316,-4.69744832594586,2.63431801780055e-06,0.43432734864839
"5",-4.94509589614429,1.05276731904505,-4.69723537830745,2.63706499205461e-06,0.434327085161311
"6",-5.48479667161137,1.00207076163455,-5.47346243559158,4.41326467574025e-08,0
